Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678962322.194432088;2023-03-16 10:25:22;-70;-11.4, 15;4.6, 0;21.9317122
1678962322.426780718;2023-03-16 10:25:22;-68;-11.4, 15;4.6, 0;21.9317122
1678962322.434869551;2023-03-16 10:25:22;-69;-11.4, 15;4.6, 0;21.9317122
1678962322.967038625;2023-03-16 10:25:22;-70;-11.4, 15;4.6, 0;21.9317122
1678962322.986984310;2023-03-16 10:25:22;-69;-11.4, 15;4.6, 0;21.9317122
1678962323.185273921;2023-03-16 10:25:23;-78;-11.4, 15;4.6, 0;21.9317122
1678962324.680740050;2023-03-16 10:25:24;-71;-11.4, 15;4.6, 0;21.9317122
1678962324.929738309;2023-03-16 10:25:24;-69;-11.4, 15;4.6, 0;21.9317122
1678962324.950531012;2023-03-16 10:25:24;-69;-11.4, 15;4.6, 0;21.9317122
1678962325.182815753;2023-03-16 10:25:25;-75;-11.4, 15;4.6, 0;21.9317122
1678962325.698997864;2023-03-16 10:25:25;-69;-11.4, 15;4.6, 0;21.9317122
1678962326.766834067;2023-03-16 10:25:26;-62;-11.4, 15;4.6, 0;21.9317122
1678962326.789763104;2023-03-16 10:25:26;-61;-11.4, 15;4.6, 0;21.9317122
1678962327.061100807;2023-03-16 10:25:27;-63;-11.4, 15;4.6, 0;21.9317122
1678962327.083695307;2023-03-16 10:25:27;-61;-11.4, 15;4.6, 0;21.9317122
1678962327.463086789;2023-03-16 10:25:27;-64;-11.4, 15;4.6, 0;21.9317122
1678962330.672225657;2023-03-16 10:25:30;-69;-11.4, 15;4.6, 0;21.9317122
1678962330.693212787;2023-03-16 10:25:30;-68;-11.4, 15;4.6, 0;21.9317122
1678962330.727913953;2023-03-16 10:25:30;-69;-11.4, 15;4.6, 0;21.9317122
